IsBadBuy,VehicleAge,PriceDifferential, UsageIntensity ,IsManual
0.00,5.00,-339.00," 14,155.00 ",0.00
0.00,7.00,756.00," 12,708.14 ",1.00
0.00,2.00,741.00," 42,693.00 ",0.00
1.00,6.00,-93.00," 7,672.83 ",0.00
0.00,5.00,115.00," 16,216.00 ",0.00
0.00,2.00,542.00," 22,822.50 ",0.00
0.00,6.00,571.00," 13,578.67 ",0.00
0.00,6.00,-400.00," 11,841.33 ",0.00
0.00,5.00,195.00," 11,116.40 ",0.00
0.00,2.00,256.00," 29,270.50 ",0.00
1.00,2.00,30.00," 29,363.00 ",0.00
0.00,4.00,178.00," 15,967.25 ",0.00
1.00,5.00,272.00," 15,620.80 ",0.00
1.00,5.00,0.00," 17,897.60 ",0.00
1.00,5.00,-134.00," 14,299.80 ",0.00
0.00,2.00,367.00," 29,749.00 ",0.00
0.00,2.00,100.00," 32,437.00 ",0.00
0.00,6.00,1261.00," 12,098.00 ",0.00
0.00,3.00,334.00," 25,791.33 ",0.00
0.00,3.00,-258.00," 22,559.33 ",0.00
0.00,2.00,825.00," 43,107.00 ",0.00
0.00,4.00,-84.00," 18,888.00 ",0.00
0.00,5.00,215.00," 14,020.00 ",0.00
0.00,3.00,1747.00," 16,028.33 ",0.00
0.00,3.00,-323.00," 29,782.33 ",0.00
0.00,5.00,174.00," 11,880.20 ",0.00
0.00,2.00,828.00," 39,919.50 ",0.00
0.00,4.00,290.00," 18,763.00 ",0.00
0.00,2.00,856.00," 39,576.50 ",0.00
0.00,2.00,-212.00," 27,644.50 ",0.00
0.00,5.00,221.00," 7,423.00 ",0.00
0.00,2.00,644.00," 40,181.50 ",0.00
0.00,3.00,211.00," 24,125.00 ",0.00
1.00,7.00,-192.00," 7,760.00 ",0.00
0.00,6.00,249.00," 13,800.67 ",0.00
0.00,6.00,448.00," 4,802.17 ",0.00
0.00,2.00,-286.00," 32,948.00 ",0.00
1.00,4.00,-178.00," 16,560.00 ",0.00
0.00,2.00,431.00," 41,560.50 ",0.00
0.00,6.00,1130.00," 13,204.00 ",0.00
1.00,5.00,641.00," 13,509.00 ",0.00
0.00,3.00,-258.00," 28,435.67 ",0.00
0.00,3.00,179.00," 26,058.00 ",0.00
0.00,3.00,465.00," 16,473.67 ",0.00
0.00,7.00,877.00," 11,765.43 ",0.00
0.00,4.00,-85.00," 22,340.00 ",0.00
0.00,3.00,730.00," 23,229.33 ",0.00
0.00,5.00,303.00," 17,057.80 ",0.00
0.00,4.00,729.00," 16,966.50 ",0.00
0.00,2.00,57.00," 29,018.00 ",0.00
0.00,2.00,-1204.00," 29,228.00 ",0.00
0.00,6.00,739.00," 12,981.33 ",0.00
0.00,4.00,431.00," 20,092.25 ",0.00
0.00,3.00,159.00," 16,783.33 ",0.00
0.00,5.00,476.00," 12,480.20 ",0.00
1.00,3.00,0.00," 17,675.00 ",0.00
0.00,3.00,169.00," 28,579.67 ",0.00
0.00,4.00,-184.00," 17,529.75 ",0.00
1.00,6.00,679.00," 12,108.50 ",0.00
0.00,2.00,199.00," 38,395.00 ",0.00
0.00,6.00,532.00," 10,577.17 ",0.00
0.00,3.00,350.00," 23,668.33 ",0.00
1.00,5.00,-44.00," 15,274.60 ",0.00
0.00,4.00,158.00," 21,112.75 ",0.00
0.00,4.00,1206.00," 19,663.75 ",0.00
0.00,4.00,350.00," 11,200.75 ",0.00
0.00,5.00,526.00," 17,476.80 ",0.00
1.00,3.00,330.00," 25,296.00 ",0.00
0.00,3.00,269.00," 25,949.00 ",0.00
0.00,4.00,407.00," 21,135.25 ",0.00
0.00,3.00,715.00," 24,020.33 ",0.00
0.00,4.00,793.00," 10,573.50 ",0.00
0.00,6.00,321.00," 13,492.00 ",0.00
1.00,4.00,254.00," 19,838.25 ",0.00
1.00,7.00,-317.00," 12,338.43 ",0.00
0.00,4.00,1232.00," 17,349.25 ",0.00
1.00,7.00,171.00," 9,955.86 ",0.00
0.00,3.00,896.00," 20,949.33 ",0.00
0.00,5.00,599.00," 13,573.60 ",0.00
0.00,5.00,1101.00," 16,507.60 ",0.00
0.00,3.00,72.00," 26,360.33 ",0.00
0.00,3.00,359.00," 22,415.33 ",0.00
0.00,7.00,444.00," 12,400.57 ",0.00
0.00,3.00,-2.00," 23,547.33 ",0.00
1.00,2.00,132.00," 39,951.00 ",0.00
1.00,6.00,-31.00," 10,996.33 ",0.00
0.00,6.00,487.00," 12,528.67 ",0.00
0.00,4.00,138.00," 20,989.25 ",0.00
0.00,4.00,1537.00," 15,650.50 ",0.00
0.00,4.00,672.00," 20,075.75 ",0.00
0.00,2.00,343.00," 33,026.50 ",0.00
1.00,5.00,158.00," 14,266.80 ",1.00
0.00,6.00,493.00," 15,613.67 ",0.00
0.00,4.00,1129.00," 20,841.00 ",0.00
0.00,4.00,479.00," 12,308.00 ",0.00
0.00,4.00,1266.00," 22,936.00 ",0.00
0.00,4.00,203.00," 13,999.25 ",0.00
0.00,5.00,514.00," 14,572.20 ",0.00
0.00,4.00,368.00," 16,197.00 ",0.00
0.00,4.00,450.00," 22,237.50 ",0.00
0.00,3.00,167.00," 18,459.67 ",0.00
0.00,3.00,498.00," 22,930.67 ",0.00
0.00,7.00,1081.00," 13,293.57 ",0.00
0.00,5.00,240.00," 14,217.20 ",0.00
0.00,4.00,468.00," 20,986.00 ",0.00
0.00,4.00,275.00," 7,704.75 ",0.00
0.00,6.00,732.00," 10,631.67 ",0.00
0.00,3.00,114.00," 25,472.67 ",0.00
0.00,2.00,-11.00," 28,442.00 ",0.00
0.00,4.00,-283.00," 15,029.00 ",1.00
0.00,5.00,410.00," 12,348.40 ",0.00
0.00,4.00,17.00," 15,817.75 ",0.00
0.00,4.00,-147.00," 21,612.00 ",0.00
1.00,5.00,1412.00," 14,225.80 ",0.00
1.00,4.00,163.00," 21,365.00 ",0.00
0.00,4.00,61.00," 18,196.00 ",0.00
0.00,5.00,1597.00," 15,850.00 ",0.00
0.00,4.00,440.00," 18,791.50 ",0.00
0.00,4.00,70.00," 13,025.25 ",0.00
1.00,4.00,28.00," 21,981.50 ",0.00
0.00,2.00,121.00," 36,982.00 ",0.00
0.00,6.00,343.00," 13,276.00 ",0.00
0.00,3.00,304.00," 24,877.33 ",0.00
0.00,5.00,150.00," 17,410.60 ",0.00
1.00,7.00,45.00," 9,840.86 ",0.00
0.00,5.00,397.00," 17,003.00 ",0.00
0.00,4.00,150.00," 19,318.25 ",0.00
0.00,4.00,213.00," 15,974.25 ",0.00
0.00,4.00,464.00," 15,265.75 ",0.00
0.00,3.00,-67.00," 26,418.67 ",0.00
0.00,4.00,122.00," 21,059.25 ",0.00
0.00,4.00,6.00," 17,533.50 ",0.00
0.00,2.00,356.00," 33,433.50 ",0.00
0.00,5.00,-146.00," 16,010.20 ",0.00
0.00,4.00,-545.00," 20,877.00 ",0.00
0.00,4.00,84.00," 20,651.50 ",0.00
0.00,3.00,-396.00," 28,975.33 ",0.00
0.00,4.00,906.00," 19,862.25 ",0.00
0.00,6.00,-843.00," 13,644.33 ",0.00
1.00,4.00,-178.00," 18,502.25 ",0.00
0.00,4.00,61.00," 15,821.50 ",0.00
1.00,5.00,469.00," 16,941.20 ",0.00
0.00,4.00,471.00," 18,518.75 ",0.00
1.00,3.00,-159.00," 20,504.00 ",0.00
0.00,4.00,-158.00," 16,198.25 ",0.00
0.00,4.00,322.00," 22,606.00 ",0.00
0.00,2.00,-267.00," 38,259.50 ",0.00
0.00,4.00,326.00," 15,131.25 ",0.00
1.00,6.00,40.00," 13,591.33 ",0.00
0.00,4.00,208.00," 13,233.25 ",0.00
0.00,6.00,-32.00," 10,129.00 ",0.00
0.00,5.00,1331.00," 16,730.80 ",0.00
0.00,5.00,142.00," 15,355.60 ",1.00
0.00,4.00,218.00," 18,792.25 ",0.00
1.00,7.00,10.00," 11,074.86 ",0.00
0.00,5.00,499.00," 17,022.00 ",0.00
0.00,2.00,-283.00," 36,542.00 ",0.00
1.00,3.00,-55.00," 26,368.33 ",0.00
0.00,4.00,0.00," 20,429.00 ",1.00
0.00,5.00,71.00," 13,946.40 ",0.00
1.00,3.00,-22.00," 27,810.33 ",0.00
0.00,4.00,541.00," 17,734.50 ",0.00
0.00,6.00,15.00," 14,142.17 ",0.00
0.00,5.00,931.00," 13,046.20 ",0.00
1.00,6.00,365.00," 13,217.17 ",0.00
0.00,8.00,-309.00," 9,096.25 ",0.00
0.00,6.00,766.00," 14,535.33 ",0.00
0.00,3.00,-463.00," 23,475.00 ",0.00
0.00,3.00,-291.00," 24,374.67 ",1.00
0.00,5.00,-96.00," 12,229.00 ",1.00
0.00,6.00,-19.00," 11,237.17 ",0.00
0.00,3.00,-50.00," 20,867.33 ",0.00
0.00,3.00,-92.00," 20,120.00 ",0.00
1.00,5.00,343.00," 14,582.00 ",0.00
1.00,5.00,486.00," 17,280.60 ",0.00
1.00,3.00,-52.00," 26,361.00 ",0.00
0.00,5.00,641.00," 15,320.80 ",0.00
0.00,4.00,816.00," 21,438.00 ",0.00
0.00,4.00,138.00," 17,426.00 ",0.00
0.00,4.00,745.00," 13,079.25 ",0.00
0.00,4.00,-709.00," 17,705.50 ",0.00
1.00,7.00,197.00," 12,336.29 ",0.00
0.00,4.00,687.00," 16,682.00 ",0.00
0.00,4.00,-69.00," 17,810.75 ",0.00
0.00,2.00,96.00," 36,289.50 ",0.00
0.00,2.00,510.00," 42,017.50 ",0.00
0.00,6.00,-1194.00," 14,196.67 ",0.00
0.00,2.00,96.00," 37,756.50 ",0.00
1.00,6.00,554.00," 11,570.00 ",0.00
0.00,5.00,264.00," 13,571.80 ",0.00
0.00,2.00,171.00," 36,257.50 ",0.00
0.00,4.00,347.00," 18,977.50 ",0.00
0.00,6.00,-663.00," 10,053.50 ",0.00
0.00,4.00,286.00," 21,212.75 ",0.00
0.00,6.00,582.00," 11,831.33 ",0.00
0.00,6.00,66.00," 7,254.00 ",0.00
0.00,2.00,671.00," 20,062.00 ",1.00
0.00,4.00,271.00," 18,879.00 ",0.00
0.00,2.00,240.00," 40,572.50 ",0.00
1.00,4.00,-170.00," 11,689.75 ",0.00
0.00,3.00,674.00," 24,377.00 ",0.00
0.00,4.00,-273.00," 17,918.75 ",0.00
0.00,4.00,-15.00," 10,516.75 ",0.00
0.00,1.00,130.00," 48,864.00 ",0.00
0.00,4.00,567.00," 11,123.00 ",1.00
0.00,3.00,570.00," 28,965.33 ",0.00
0.00,3.00,-449.00," 27,831.00 ",0.00
0.00,7.00,275.00," 11,896.00 ",0.00
0.00,5.00,202.00," 14,462.00 ",0.00
0.00,3.00,82.00," 22,859.33 ",0.00
1.00,3.00,-332.00," 20,662.00 ",0.00
0.00,4.00,194.00," 9,465.25 ",0.00
1.00,2.00,32.00," 43,926.00 ",0.00
0.00,2.00,352.00," 41,658.50 ",0.00
0.00,4.00,811.00," 14,351.25 ",0.00
1.00,8.00,550.00," 9,783.00 ",0.00
0.00,4.00,955.00," 15,106.25 ",0.00
0.00,1.00,-40.00," 81,461.00 ",0.00
1.00,7.00,179.00," 12,078.14 ",0.00
1.00,5.00,-1365.00," 17,472.40 ",0.00
0.00,4.00,1084.00," 19,173.25 ",0.00
0.00,5.00,-536.00," 15,427.40 ",1.00
1.00,6.00,-1105.00," 9,668.50 ",1.00
0.00,3.00,-2207.00," 29,156.33 ",0.00
0.00,5.00,-962.00," 15,249.40 ",0.00
0.00,6.00,1063.00," 9,743.50 ",0.00
0.00,3.00,618.00," 29,102.33 ",0.00
0.00,4.00,377.00," 17,866.00 ",0.00
0.00,5.00,364.00," 16,253.40 ",0.00
0.00,2.00,-90.00," 41,978.50 ",0.00
0.00,6.00,-140.00," 13,120.83 ",0.00
1.00,2.00,649.00," 35,302.00 ",0.00
0.00,6.00,729.00," 9,520.83 ",0.00
0.00,3.00,-1243.00," 8,556.00 ",1.00
0.00,4.00,-906.00," 21,851.50 ",0.00
0.00,5.00,903.00," 17,082.00 ",0.00
0.00,3.00,309.00," 28,873.33 ",0.00
0.00,5.00,1362.00," 16,551.00 ",0.00
0.00,2.00,-18.00," 40,509.00 ",0.00
0.00,4.00,563.00," 18,430.75 ",0.00
0.00,3.00,1648.00," 26,377.33 ",0.00
1.00,5.00,-375.00," 15,644.60 ",0.00
0.00,3.00,171.00," 23,694.00 ",0.00
1.00,3.00,199.00," 23,859.67 ",1.00
0.00,3.00,-773.00," 26,671.67 ",0.00
0.00,6.00,131.00," 12,055.83 ",0.00
0.00,5.00,498.00," 16,163.20 ",0.00
0.00,4.00,-300.00," 13,082.75 ",0.00
0.00,2.00,232.00," 33,114.50 ",0.00
0.00,2.00,836.00," 41,129.00 ",0.00
0.00,4.00,412.00," 22,116.75 ",0.00
0.00,6.00,174.00," 15,278.67 ",0.00
0.00,4.00,519.00," 16,375.25 ",0.00
0.00,2.00,271.00," 44,976.00 ",0.00
0.00,2.00,-95.00," 39,334.00 ",0.00
0.00,4.00,-242.00," 17,544.00 ",0.00
0.00,1.00,-450.00," 77,796.00 ",0.00
1.00,4.00,-64.00," 19,500.75 ",0.00
1.00,4.00,88.00," 21,083.25 ",0.00
0.00,2.00,808.00," 37,957.00 ",0.00
0.00,5.00,333.00," 16,381.00 ",0.00
0.00,4.00,-1180.00," 12,538.75 ",0.00
0.00,3.00,272.00," 25,823.67 ",0.00
0.00,2.00,740.00," 34,653.00 ",0.00
0.00,3.00,344.00," 28,859.67 ",0.00
0.00,2.00,360.00," 43,657.00 ",0.00
0.00,5.00,-1345.00," 17,233.00 ",0.00
0.00,4.00,-94.00," 19,750.50 ",1.00
0.00,2.00,278.00," 41,555.00 ",0.00
0.00,4.00,-270.00," 22,109.25 ",0.00
0.00,6.00,-240.00," 11,450.83 ",0.00
0.00,7.00,210.00," 7,960.14 ",0.00
0.00,4.00,-255.00," 18,481.50 ",0.00
0.00,7.00,165.00," 8,179.29 ",0.00
0.00,3.00,23.00," 20,832.67 ",0.00
0.00,2.00,1396.00," 22,644.50 ",0.00
0.00,4.00,-1424.00," 18,114.50 ",0.00
0.00,3.00,289.00," 20,683.67 ",0.00
0.00,6.00,-130.00," 7,998.83 ",0.00
0.00,8.00,565.00," 9,477.63 ",0.00
0.00,2.00,97.00," 32,210.00 ",0.00
1.00,7.00,125.00," 10,082.71 ",0.00
0.00,5.00,18.00," 16,971.00 ",0.00
0.00,4.00,-243.00," 20,747.00 ",0.00
0.00,4.00,54.00," 21,654.25 ",0.00
0.00,3.00,147.00," 24,197.33 ",0.00
0.00,3.00,174.00," 34,037.00 ",0.00
0.00,3.00,-292.00," 21,659.00 ",0.00
0.00,4.00,797.00," 19,247.00 ",0.00
0.00,3.00,-1081.00," 25,422.33 ",0.00
0.00,3.00,463.00," 17,173.33 ",0.00
0.00,5.00,-437.00," 18,224.60 ",0.00
0.00,3.00,449.00," 16,921.00 ",0.00
0.00,8.00,-64.00," 10,814.50 ",0.00
0.00,2.00,-493.00," 30,573.00 ",0.00
0.00,5.00,-637.00," 11,262.60 ",0.00
0.00,5.00,422.00," 14,764.40 ",0.00
0.00,2.00,-3254.00," 37,878.50 ",0.00
0.00,5.00,36.00," 12,180.80 ",0.00
0.00,3.00,-283.00," 22,630.33 ",0.00
1.00,7.00,173.00," 11,814.14 ",0.00
1.00,2.00,-1115.00," 31,711.00 ",0.00
1.00,3.00,19.00," 29,527.00 ",0.00
0.00,3.00,1892.00," 26,281.33 ",0.00
0.00,2.00,421.00," 30,945.50 ",0.00
0.00,4.00,51.00," 19,716.50 ",0.00
0.00,2.00,-1843.00," 44,733.50 ",0.00
1.00,3.00,11.00," 28,812.00 ",0.00
0.00,3.00,-252.00," 26,233.33 ",0.00
0.00,2.00,932.00," 32,337.50 ",0.00
0.00,3.00,-806.00," 17,419.33 ",0.00
0.00,1.00,265.00," 78,217.00 ",0.00
0.00,6.00,-37.00," 14,666.17 ",1.00
0.00,5.00,-240.00," 12,481.60 ",0.00
1.00,5.00,967.00," 13,931.00 ",0.00
0.00,3.00,993.00," 29,143.33 ",0.00
0.00,2.00,-1918.00," 37,559.00 ",0.00
0.00,3.00,140.00," 25,024.00 ",0.00
0.00,2.00,-137.00," 38,575.50 ",0.00
0.00,6.00,839.00," 16,888.67 ",0.00
0.00,4.00,1005.00," 18,391.00 ",0.00
0.00,4.00,-369.00," 15,919.75 ",1.00
0.00,4.00,66.00," 16,334.25 ",0.00
0.00,3.00,-97.00," 25,581.33 ",0.00
1.00,3.00,0.00," 27,861.67 ",0.00
0.00,5.00,-78.00," 16,334.80 ",0.00
1.00,6.00,1218.00," 14,313.17 ",0.00
0.00,4.00,-767.00," 20,004.75 ",0.00
1.00,2.00,156.00," 38,676.00 ",0.00
0.00,2.00,64.00," 40,959.50 ",0.00
0.00,5.00,-386.00," 12,065.40 ",0.00
0.00,5.00,394.00," 10,268.00 ",0.00
0.00,6.00,-344.00," 11,803.00 ",0.00
0.00,2.00,587.00," 42,727.00 ",0.00
0.00,4.00,1030.00," 17,183.75 ",0.00
1.00,5.00,484.00," 16,708.20 ",0.00
0.00,7.00,-759.00," 12,522.57 ",0.00
0.00,4.00,-1274.00," 15,783.75 ",0.00
0.00,5.00,815.00," 17,619.60 ",0.00
0.00,2.00,-1759.00," 40,276.50 ",0.00
0.00,3.00,-1244.00," 16,899.00 ",0.00
0.00,4.00,-1123.00," 22,847.25 ",0.00
0.00,5.00,-143.00," 15,447.40 ",0.00
0.00,7.00,-645.00," 13,506.14 ",0.00
0.00,4.00,805.00," 17,293.25 ",0.00
0.00,3.00,-63.00," 28,868.33 ",0.00
0.00,4.00,46.00," 19,462.25 ",0.00
0.00,4.00,-745.00," 19,195.75 ",0.00
0.00,5.00,-361.00," 15,548.20 ",0.00
0.00,4.00,444.00," 15,618.75 ",0.00
0.00,4.00,-744.00," 14,899.25 ",0.00
0.00,3.00,497.00," 16,322.33 ",1.00
0.00,6.00,349.00," 13,218.67 ",0.00
0.00,2.00,-502.00," 25,120.00 ",0.00
0.00,2.00,-84.00," 34,851.00 ",0.00
0.00,2.00,-347.00," 37,834.00 ",0.00
0.00,2.00,-986.00," 21,872.00 ",0.00
0.00,3.00,-715.00," 27,289.33 ",0.00
0.00,4.00,-883.00," 19,141.75 ",0.00
0.00,5.00,235.00," 15,711.40 ",0.00
0.00,4.00,-737.00," 19,476.75 ",0.00
0.00,2.00,-212.00," 41,550.50 ",0.00
0.00,2.00,-1598.00," 40,365.00 ",0.00
0.00,7.00,1187.00," 12,978.29 ",0.00
0.00,6.00,1452.00," 11,325.33 ",0.00
0.00,3.00,169.00," 29,953.33 ",0.00
0.00,2.00,-281.00," 41,449.50 ",0.00
0.00,2.00,-447.00," 44,733.50 ",0.00
0.00,3.00,-1145.00," 24,296.67 ",0.00
0.00,3.00,1050.00," 26,870.67 ",0.00
0.00,5.00,-295.00," 17,384.20 ",0.00
0.00,5.00,-1388.00," 15,102.00 ",0.00
0.00,6.00,-486.00," 13,656.00 ",0.00
0.00,3.00,-889.00," 14,235.33 ",0.00
0.00,2.00,-688.00," 38,134.50 ",0.00
0.00,4.00,-516.00," 21,128.50 ",0.00
0.00,4.00,-639.00," 21,809.50 ",1.00
0.00,5.00,59.00," 18,418.20 ",0.00
0.00,5.00,-1198.00," 17,512.60 ",1.00
0.00,2.00,-2112.00," 40,476.00 ",0.00
0.00,2.00,-1382.00," 37,631.00 ",0.00
0.00,3.00,-921.00," 24,244.67 ",0.00
0.00,2.00,-237.00," 38,697.50 ",0.00
0.00,4.00,75.00," 16,072.75 ",1.00
1.00,4.00,-19.00," 20,275.25 ",0.00
0.00,2.00,-962.00," 27,966.00 ",0.00
1.00,3.00,-615.00," 26,691.67 ",0.00
0.00,2.00,-1031.00," 36,694.50 ",0.00
0.00,4.00,-830.00," 24,289.25 ",0.00
0.00,3.00,-390.00," 24,364.33 ",0.00
0.00,2.00,-1031.00," 30,795.00 ",0.00
0.00,2.00,-2595.00," 40,125.50 ",0.00
0.00,6.00,-1390.00," 9,333.17 ",1.00
1.00,4.00,-32.00," 19,776.75 ",0.00
1.00,3.00,99.00," 23,990.67 ",0.00
0.00,2.00,7.00," 37,206.50 ",0.00
0.00,4.00,-998.00," 23,098.25 ",0.00
0.00,4.00,469.00," 18,384.25 ",0.00
0.00,7.00,-320.00," 11,956.57 ",0.00
0.00,6.00,-315.00," 11,556.50 ",0.00
0.00,4.00,-1386.00," 23,171.25 ",0.00
0.00,5.00,1513.00," 16,939.00 ",0.00
1.00,7.00,-27.00," 12,763.86 ",0.00
0.00,3.00,129.00," 29,117.00 ",0.00
0.00,7.00,107.00," 11,172.14 ",0.00
0.00,5.00,259.00," 17,464.40 ",0.00
0.00,2.00,431.00," 37,018.50 ",0.00
0.00,5.00,660.00," 16,375.80 ",0.00
0.00,9.00,-268.00," 10,438.67 ",0.00
0.00,4.00,-1039.00," 22,160.50 ",0.00
1.00,8.00,127.00," 12,010.50 ",0.00
0.00,2.00,-371.00," 40,521.50 ",0.00
0.00,3.00,-587.00," 28,712.00 ",1.00
0.00,3.00,-76.00," 31,618.67 ",0.00
0.00,5.00,-490.00," 16,793.80 ",0.00
1.00,5.00,299.00," 15,461.20 ",0.00
0.00,5.00,-717.00," 14,778.40 ",0.00
0.00,4.00,637.00," 23,595.75 ",0.00
0.00,4.00,-1212.00," 14,664.50 ",1.00
1.00,6.00,-70.00," 17,262.50 ",0.00
0.00,6.00,223.00," 12,256.83 ",0.00
1.00,9.00,124.00," 7,648.00 ",0.00
0.00,6.00,-420.00," 10,272.17 ",0.00
0.00,6.00,518.00," 8,672.67 ",0.00
0.00,5.00,-1476.00," 14,127.40 ",0.00
0.00,4.00,-692.00," 16,912.50 ",0.00
0.00,5.00,276.00," 17,670.60 ",0.00
0.00,5.00,0.00," 14,867.20 ",0.00
0.00,5.00,474.00," 15,673.20 ",0.00
1.00,4.00,-253.00," 17,592.75 ",0.00
0.00,2.00,0.00," 28,065.00 ",0.00
0.00,4.00,-603.00," 18,347.50 ",0.00
0.00,4.00,-34.00," 20,327.75 ",0.00
1.00,4.00,-62.00," 10,291.75 ",0.00
0.00,4.00,-237.00," 17,784.75 ",0.00
0.00,5.00,-588.00," 13,683.60 ",0.00
0.00,3.00,-234.00," 20,971.67 ",0.00
0.00,4.00,-974.00," 16,743.75 ",0.00
1.00,3.00,-152.00," 26,262.00 ",0.00
0.00,3.00,43.00," 20,464.67 ",0.00
1.00,6.00,-129.00," 12,470.00 ",0.00
0.00,4.00,-265.00," 13,213.00 ",0.00
0.00,3.00,17.00," 24,050.33 ",0.00
0.00,5.00,-1299.00," 12,755.60 ",0.00
0.00,4.00,-1325.00," 20,988.75 ",0.00
0.00,3.00,-1110.00," 25,971.00 ",0.00
1.00,3.00,-13.00," 23,059.67 ",0.00
0.00,3.00,-283.00," 15,392.67 ",0.00
0.00,3.00,177.00," 21,522.00 ",0.00
0.00,3.00,-283.00," 15,478.67 ",0.00
0.00,3.00,48.00," 24,540.00 ",0.00
0.00,5.00,-895.00," 17,137.80 ",0.00
0.00,5.00,-21.00," 16,947.80 ",0.00
0.00,5.00,-184.00," 17,945.80 ",0.00
0.00,5.00,-181.00," 18,973.60 ",1.00
0.00,5.00,21.00," 12,929.00 ",0.00
0.00,4.00,853.00," 20,787.75 ",0.00
0.00,4.00,-830.00," 18,663.25 ",0.00
0.00,4.00,-321.00," 19,047.75 ",0.00
0.00,4.00,-13.00," 22,264.50 ",0.00
0.00,3.00,-681.00," 29,243.33 ",0.00
0.00,5.00,185.00," 15,412.20 ",0.00
0.00,7.00,-550.00," 11,987.14 ",0.00
0.00,4.00,338.00," 20,790.25 ",0.00
0.00,5.00,632.00," 18,816.60 ",0.00
0.00,5.00,906.00," 14,258.00 ",0.00
0.00,5.00,-2135.00," 15,070.20 ",0.00
0.00,4.00,2.00," 20,274.25 ",1.00
0.00,4.00,572.00," 22,652.75 ",0.00
0.00,5.00,-221.00," 11,760.60 ",0.00
0.00,7.00,-263.00," 9,683.71 ",0.00
1.00,7.00,146.00," 12,029.00 ",0.00
0.00,3.00,-815.00," 24,601.67 ",0.00
0.00,3.00,579.00," 29,834.33 ",0.00
0.00,4.00,-308.00," 17,598.50 ",0.00
0.00,2.00,-728.00," 44,888.50 ",0.00
0.00,3.00,-1350.00," 22,196.00 ",0.00
0.00,7.00,-495.00," 14,629.29 ",0.00
0.00,4.00,923.00," 24,066.75 ",0.00
0.00,5.00,-548.00," 11,069.60 ",0.00
0.00,2.00,-1616.00," 37,880.00 ",0.00
0.00,3.00,759.00," 26,502.67 ",0.00
0.00,6.00,-486.00," 10,687.83 ",0.00
0.00,3.00,-571.00," 27,867.33 ",0.00
0.00,3.00,382.00," 29,107.33 ",0.00
0.00,5.00,568.00," 13,209.00 ",0.00
0.00,3.00,264.00," 23,922.67 ",0.00
0.00,4.00,890.00," 23,147.50 ",0.00
0.00,7.00,805.00," 7,694.43 ",0.00
0.00,7.00,527.00," 12,867.57 ",0.00
0.00,3.00,-269.00," 17,384.00 ",1.00
0.00,5.00,-740.00," 12,583.80 ",0.00
0.00,5.00,-269.00," 17,989.80 ",0.00
0.00,4.00,744.00," 2,469.50 ",0.00
0.00,3.00,54.00," 17,149.67 ",0.00
0.00,4.00,-1349.00," 18,109.25 ",0.00
0.00,4.00,268.00," 15,039.25 ",0.00
0.00,3.00,-440.00," 16,004.33 ",0.00
1.00,7.00,443.00," 9,733.57 ",0.00
0.00,2.00,-313.00," 13,813.00 ",0.00
0.00,3.00,603.00," 18,791.33 ",0.00
0.00,6.00,-55.00," 11,392.17 ",0.00
0.00,6.00,-46.00," 12,689.50 ",0.00
0.00,4.00,-346.00," 17,994.25 ",0.00
0.00,3.00,-1093.00," 18,315.67 ",0.00
0.00,5.00,411.00," 17,151.20 ",0.00
0.00,4.00,-740.00," 21,240.25 ",0.00
0.00,5.00,-240.00," 11,353.20 ",0.00
0.00,4.00,-534.00," 19,811.00 ",0.00
0.00,3.00,-1237.00," 23,650.00 ",0.00
0.00,3.00,53.00," 26,840.67 ",0.00
0.00,6.00,-43.00," 13,169.17 ",0.00
0.00,4.00,-167.00," 12,198.75 ",0.00
0.00,6.00,922.00," 13,364.00 ",0.00
1.00,7.00,356.00," 7,631.00 ",0.00
0.00,2.00,165.00," 39,847.00 ",0.00
0.00,5.00,-93.00," 16,304.20 ",0.00
0.00,5.00,513.00," 16,765.60 ",0.00
0.00,4.00,5.00," 19,556.00 ",0.00
1.00,7.00,-136.00," 13,549.71 ",0.00
0.00,3.00,569.00," 12,443.67 ",0.00
1.00,5.00,1131.00," 17,255.00 ",0.00
0.00,3.00,-691.00," 13,807.67 ",0.00
0.00,7.00,-760.00," 12,779.14 ",1.00
0.00,8.00,-57.00," 9,919.63 ",0.00
0.00,6.00,-1137.00," 13,561.17 ",0.00
0.00,6.00,7.00," 12,576.17 ",0.00
0.00,5.00,-984.00," 17,119.40 ",0.00
0.00,2.00,-1731.00," 41,645.00 ",0.00
0.00,4.00,-735.00," 23,051.25 ",0.00
0.00,6.00,-253.00," 13,092.00 ",0.00
0.00,5.00,-254.00," 16,024.60 ",0.00
0.00,5.00,32.00," 15,803.40 ",0.00
0.00,7.00,186.00," 10,864.29 ",0.00
0.00,5.00,185.00," 13,737.60 ",0.00
0.00,5.00,-1190.00," 16,179.20 ",0.00
0.00,5.00,-265.00," 18,177.00 ",0.00
1.00,6.00,-260.00," 14,869.17 ",0.00
0.00,4.00,427.00," 15,608.75 ",0.00
0.00,8.00,19.00," 9,683.50 ",0.00
0.00,3.00,-61.00," 20,831.33 ",0.00
0.00,4.00,-239.00," 22,704.75 ",0.00
1.00,5.00,767.00," 17,519.40 ",0.00
1.00,3.00,-418.00," 26,912.33 ",0.00
0.00,4.00,-223.00," 22,375.25 ",0.00
0.00,8.00,-605.00," 12,393.63 ",0.00
